2021年10月20日17时46分46秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=8c5d9516961b45e6b2ec7814398c53b0&simulatorId=352746020104537 &otherNick=%E7%88%B1%E7%94%9F%E6%B4%BB%EF%BC%8C&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时24分29秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时24分29秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时24分29秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时24分29秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时24分28秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时24分28秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：0","data":[]}
2021年10月20日17时24分26秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010139026475479  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时24分26秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010306028824190  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时24分26秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010139026475479  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时24分26秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010306028824190  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时24分25秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010305022787858  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时24分25秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010305022787858  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时24分25秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010306028824190  return:{"code":0,"message":"wait","data":[]}
2021年10月20日17时24分25秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010139026475479  return:{"code":0,"message":"wait","data":[]}
2021年10月20日17时24分25秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时24分25秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=944&newNickName=%E9%97%A8%E5%BC%80%E4%BA%8698786y78  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时24分25秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时24分25秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010306028824190  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时24分25秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=243&newNickName=%E6%97%A0%E8%B5%96%E7%BE%A4  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时24分25秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=146&newNickName=%E7%90%AA%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时24分25秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2280&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":2280,"userId":"944"}}
2021年10月20日17时24分25秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=7203&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":{"goldCoin":7203,"userId":"146"}}
2021年10月20日17时24分25秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2844&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":2844,"userId":"243"}}
2021年10月20日17时24分25秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时24分25秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时24分25秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010306028824190  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时24分25秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=a07f5b8abc7841c1a70eec46d42bf159&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时24分25秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=35e74affbb7740c68a7eeb3e9866514e&result=0&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时24分25秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=352746020104537  return:{"code":-1,"message":"不能报名","data":[]}
2021年10月20日17时24分25秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:{"code":-1,"message":"不能报名","data":[]}
2021年10月20日17时24分25秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=b1218c3ba4d0429488dd3d313c0e9197&result=1&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时24分25秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=867632024659387  return:{"code":-1,"message":"不能报名","data":[]}
2021年10月20日17时23分14秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=867632024659387  return:
2021年10月20日17时23分14秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=352746020104537  return:
2021年10月20日17时23分14秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:
2021年10月20日17时23分1秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=a07f5b8abc7841c1a70eec46d42bf159&simulatorId=010305022787858&otherNick=%E5%A4%BA%E5%BE%97%E8%83%9C%E5%88%A9%E6%96%AD%E5%BF%B5%E5%89%91&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时23分1秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"a07f5b8abc7841c1a70eec46d42bf159"}
2021年10月20日17时23分	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=35e74affbb7740c68a7eeb3e9866514e&simulatorId=010139026475479&otherNick=%E7%90%AA%E5%84%BF&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你是下分号，你输","data":"lose"}
2021年10月20日17时23分	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=b1218c3ba4d0429488dd3d313c0e9197&simulatorId=010306028824190&otherNick=%E6%97%A0%E8%B5%96%E7%BE%A4&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你是上分号，你赢","data":"win"}
2021年10月20日17时23分	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"35e74affbb7740c68a7eeb3e9866514e"}
2021年10月20日17时23分	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010306028824190  return:{"code":0,"message":"获取局id成功","data":"b1218c3ba4d0429488dd3d313c0e9197"}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时22分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时22分51秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时22分51秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010306028824190  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：0","data":[]}
2021年10月20日17时22分50秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010139026475479  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时22分50秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010139026475479  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时22分50秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010305022787858  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时22分50秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010305022787858  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时22分49秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010306028824190  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时22分49秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010306028824190  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时22分49秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010306028824190  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时22分49秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=146&newNickName=%E7%90%AA%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时22分49秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010139026475479  return:{"code":0,"message":"wait","data":[]}
2021年10月20日17时22分49秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=7053&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":{"goldCoin":7053,"userId":"146"}}
2021年10月20日17时22分49秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时22分49秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=243&newNickName=%E6%97%A0%E8%B5%96%E7%BE%A4  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时22分49秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2998&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":2998,"userId":"243"}}
2021年10月20日17时22分48秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010305022787858  return:{"code":0,"message":"wait","data":[]}
2021年10月20日17时22分48秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时22分48秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=944&newNickName=%E9%97%A8%E5%BC%80%E4%BA%8698786y78  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时22分48秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010306028824190  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时22分48秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2150&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":2150,"userId":"944"}}
2021年10月20日17时22分48秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=904cce761f24443299da05ce58af9de0&result=1&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时22分48秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时22分48秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=4620a434c8bd4d769c6a44b2b0ad3a74&result=0&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
