2021年10月22日0时59分32秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=82565d708ce24a539392f62ac2ac32ca&simulatorId=010139026475479 &otherNick=%E6%9F%A0%E6%AA%AC%E9%80%89%E6%8B%A9%E8%8C%89%E8%8E%89&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时35分46秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=f7c14347ffb9451395de6ce4b4671de9&simulatorId=010139026475479&otherNick=%E5%A4%A9%E5%A4%A9%E8%A7%81%E5%85%89&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时35分46秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"f7c14347ffb9451395de6ce4b4671de9"}
2021年10月22日0时35分43秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=1f34b563e09e434c8f2d983a1e6c566d&simulatorId=358523023260812&otherNick=%E6%96%B0%E6%89%8B378850922&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币少，你输","data":"lose"}
2021年10月22日0时35分43秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=358523023260812  return:{"code":0,"message":"获取局id成功","data":"1f34b563e09e434c8f2d983a1e6c566d"}
2021年10月22日0时35分38秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时35分35秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时35分35秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时35分35秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=19185&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":19185,"userId":"167"}}
2021年10月22日0时35分35秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时35分35秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时35分35秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=ce11b27da0dd4ef3b7f1258eedae88b5&result=0&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时35分34秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时35分8秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时35分7秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时35分5秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时35分5秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=98a306941e504acfb474ccc15d4e5962&simulatorId=010305022787858&otherNick=%E5%90%BE%E9%BA%9F%E6%8A%8A%E5%9D%8F%E9%9B%81&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时35分5秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时35分5秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"98a306941e504acfb474ccc15d4e5962"}
2021年10月22日0时35分3秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时35分2秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时35分2秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时35分2秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时35分1秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时35分	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=ce11b27da0dd4ef3b7f1258eedae88b5&simulatorId=010139026475479&otherNick=%E7%AE%80%E5%8D%95%E5%8C%96%E8%8D%A3%E8%8D%A3&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时35分	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"ce11b27da0dd4ef3b7f1258eedae88b5"}
2021年10月22日0时34分59秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时34分59秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=467&newNickName=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分59秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2445&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":{"goldCoin":2445,"userId":"467"}}
2021年10月22日0时34分58秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=358523023260812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时34分58秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=79260d6199cf48fea79980dff3e057f7&result=0&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时34分53秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时34分52秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分52秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=31027&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":31027,"userId":"256"}}
2021年10月22日0时34分52秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时34分52秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=0cbe67acd5334ebe8531e26a5c5e232c&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分52秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时34分49秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时34分49秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分49秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=19331&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":19331,"userId":"167"}}
2021年10月22日0时34分49秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时34分49秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=41da34690ff64e8fb5561ece78acd64a&result=0&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分16秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=41da34690ff64e8fb5561ece78acd64a&simulatorId=010139026475479&otherNick=891522&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时34分16秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"41da34690ff64e8fb5561ece78acd64a"}
2021年10月22日0时34分13秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=0cbe67acd5334ebe8531e26a5c5e232c&simulatorId=010305022787858&otherNick=f0610&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时34分13秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"0cbe67acd5334ebe8531e26a5c5e232c"}
2021年10月22日0时34分12秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=79260d6199cf48fea79980dff3e057f7&simulatorId=358523023260812&otherNick=%E5%A4%A9%E5%A4%A9%E8%A7%81%E5%85%89&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币少，你输","data":"lose"}
2021年10月22日0时34分12秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=358523023260812  return:{"code":0,"message":"获取局id成功","data":"79260d6199cf48fea79980dff3e057f7"}
2021年10月22日0时34分8秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时34分6秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时34分6秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分6秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=19357&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":19357,"userId":"167"}}
2021年10月22日0时34分6秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时34分6秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=10a0f6a9ea294269a9033dc55a1c5db4&result=1&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分4秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时34分4秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时34分4秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时34分2秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时34分2秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时34分2秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=30829&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":30829,"userId":"256"}}
2021年10月22日0时34分1秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时34分1秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=170c55241d914733aebd3377f53bbec0&result=0&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时33分55秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时33分45秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时33分37秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时33分37秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时33分35秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
